821,1663451400,56.0,11865,,0
823,1663451400,196.0,10380,194.0,60460
824,1663451400,,0,790.0,3411
829,1663451400,57.0,946,56.0,819
830,1663451400,,0,145.0,512
839,1663451400,38.0,1,21.0,1
843,1663451400,,0,33.0,98
845,1663451400,45.0,1,43.0,306
847,1663451400,,0,107.0,2
849,1663451400,81.0,2,80.0,2
851,1663451400,,0,259.0,19
853,1663451400,189.0,2,181.0,4
855,1663451400,550.0,3381,518.0,7309
857,1663451400,,0,357.0,2
859,1663451400,1284.0,11673,1279.0,10290
861,1663451400,815.0,103,808.0,15
863,1663451400,,0,38.0,1263
865,1663451400,,0,54.0,183
866,1663451400,,0,128.0,27
868,1663451400,310.0,950,306.0,110
877,1663451400,2.0,4975,,0
882,1663451400,2.0,189,2.0,21
884,1663451400,2.0,1380,3.0,301
886,1663451400,8.0,1150,6.0,113
888,1663451400,4.0,9560,3.0,4661
890,1663451400,19.0,2558,19.0,14777
892,1663451400,94.0,34899,86.0,11144
893,1663451400,160.0,2000,,0
948,1663451400,137.0,3,,0
950,1663451400,25.0,9,23.0,14
952,1663451400,101.0,13,,0
954,1663451400,85.0,291,74.0,63
960,1663451400,274.0,1280,271.0,818
962,1663451400,190000.0,35,,0
970,1663451400,225.0,4,,0
973,1663451400,233.0,9,,0
975,1663451400,399.0,1,,0
983,1663451400,750.0,1,,0
985,1663451400,,0,10853.0,47
987,1663451400,,0,9995.0,45
989,1663451400,21655.0,2,20750.0,30
993,1663451400,,0,31125.0,2
1011,1663451400,45.0,1,,0
1013,1663451400,49.0,3,,0
1015,1663451400,12.0,2,,0
1019,1663451400,500.0,2,,0
1021,1663451400,500.0,2,,0
1023,1663451400,184.0,1,,0
1033,1663451400,,0,3062.0,5
1035,1663451400,,0,1210.0,4
1042,1663451400,14999.0,1,13012.0,5
1048,1663451400,5390.0,13,,0
1050,1663451400,10101.0,1,,0
1053,1663451400,,0,4716.0,2
1055,1663451400,,0,11036.0,2
1057,1663451400,,0,5089.0,2
1059,1663451400,83.0,4,56.0,2
1061,1663451400,60.0,2,48.0,3
1067,1663451400,161.0,2,160.0,1
1069,1663451400,348.0,6,,0
1071,1663451400,1073.0,7,1070.0,10
1073,1663451400,4300.0,1,3964.0,24
1077,1663451400,937.0,3,882.0,1
1079,1663451400,37982.0,4,37829.0,187
1085,1663451400,1263.0,1,1263.0,2
1091,1663451400,4000.0,1,3636.0,2
1093,1663451400,,0,37845.0,54
1095,1663451400,9.0,1,,0
1097,1663451400,384.0,1,287.0,1
1099,1663451400,2159.0,3,2087.0,29
1101,1663451400,422.0,3,,0
1103,1663451400,123.0,1,,0
1105,1663451400,273.0,3,,0
1107,1663451400,1321.0,1,,0
1109,1663451400,,0,1071.0,1
1113,1663451400,29510.0,2,29514.0,80
1115,1663451400,,0,139.0,9
1117,1663451400,,0,101.0,14
1119,1663451400,886.0,128,885.0,3
1121,1663451400,2803.0,128,2801.0,36
1123,1663451400,9535.0,252,9494.0,17
1125,1663451400,,0,3121.0,1
1127,1663451400,38442.0,1,38493.0,106
1129,1663451400,10.0,9,,0
1131,1663451400,8.0,2,,0
1133,1663451400,,0,360.0,1
1135,1663451400,4248.0,2020,4083.0,2009
1139,1663451400,104.0,2,,0
1141,1663451400,150.0,3,,0
1145,1663451400,,0,850.0,1
1147,1663451400,11250.0,1,11195.0,179
1149,1663451400,57689.0,3,57624.0,110
1153,1663451400,126.0,6,,0
1155,1663451400,44.0,1,15.0,1
1157,1663451400,250.0,1,161.0,1
1159,1663451400,750.0,113,719.0,5
1161,1663451400,1900.0,126,1788.0,2
1163,1663451400,20574.0,16,20511.0,373
1165,1663451400,593.0,3,584.0,2
1169,1663451400,18.0,13,10.0,1
1171,1663451400,,0,92.0,300
1173,1663451400,,0,110.0,1
1177,1663451400,144.0,1,,0
1179,1663451400,,0,444.0,2
1181,1663451400,,0,740.0,3
1183,1663451400,,0,2005.0,35
1185,1663451400,22508.0,3,22508.0,71
1191,1663451400,75.0,1,,0
1193,1663451400,244.0,3,240.0,2
1195,1663451400,1746.0,2,,0
1197,1663451400,1095.0,127,1076.0,1
1199,1663451400,,0,2898.0,88
1201,1663451400,32000.0,126,31925.0,260
1205,1663451400,,0,110.0,9
1207,1663451400,,0,61.0,6
1211,1663451400,,0,306.0,3
1213,1663451400,4387.0,6,4396.0,106
1215,1663451400,17666.0,2,17253.0,91
1237,1663451400,378.0,1,378.0,1
1243,1663451400,,0,260.0,1
1247,1663451400,11873.0,1,11874.0,27
1249,1663451400,37468.0,2,36601.0,2
1265,1663451400,,0,115.0,3
1269,1663451400,1000.0,4,,0
1271,1663451400,1900.0,3,1789.0,4
1273,1663451400,515.0,2,412.0,63
1275,1663451400,18727.0,3,18530.0,22
1279,1663451400,,0,168.0,3
1281,1663451400,87.0,2,,0
1285,1663451400,,0,296.0,1
1287,1663451400,1053.0,3,,0
1289,1663451400,,0,12285.0,6
1295,1663451400,200.0,2,177.0,3
1297,1663451400,,0,326.0,4
1301,1663451400,,0,1652.0,5
1303,1663451400,19299.0,1,18692.0,115
1305,1663451400,60973.0,1,59035.0,67
1309,1663451400,21.0,2,15.0,1
1311,1663451400,304.0,44,,0
1317,1663451400,3700.0,1,3465.0,15
1319,1663451400,37895.0,3,37818.0,36
1325,1663451400,137.0,3,,0
1329,1663451400,,0,350.0,2
1331,1663451400,1539.0,1,1510.0,10
1333,1663451400,15244.0,18,15096.0,27
1337,1663451400,,0,105.0,71
1345,1663451400,,0,3003.0,3
1347,1663451400,,0,23648.0,75
1349,1663451400,,0,200.0,1
1351,1663451400,79.0,11,,0
1353,1663451400,799.0,4,,0
1355,1663451400,327.0,1,266.0,4
1357,1663451400,591.0,6,527.0,12
1359,1663451400,7360.0,8,7061.0,66
1365,1663451400,181.0,107,,0
1371,1663451400,2848.0,254,2657.0,66
1373,1663451400,,0,24488.0,60
1377,1663451400,,0,119424.0,58
1381,1663451400,1646.0,22,1569.0,6
1383,1663451400,,0,1085.0,4
1385,1663451400,846.0,2,,0
1387,1663451400,1465.0,2,1382.0,8
1391,1663451400,7518.0,103,7500.0,8422
1393,1663451400,,0,8929.0,49
1395,1663451400,,0,8954.0,1
1397,1663451400,9000.0,465,8964.0,8666
1399,1663451400,,0,8962.0,28
1401,1663451400,26200.0,1,25163.0,7
1403,1663451400,,0,24900.0,13
1405,1663451400,,0,24750.0,19
1407,1663451400,,0,25163.0,16
1428,1663451400,,0,155.0,2
1430,1663451400,,0,611.0,2
1432,1663451400,,0,8306.0,1
1434,1663451400,29449.0,2,29105.0,6
1436,1663451400,11.0,1000,,0
1438,1663451400,,0,73.0,130
1440,1663451400,310.0,4,248.0,101
1442,1663451400,1627.0,3,1603.0,1
1444,1663451400,267.0,4,265.0,154
1446,1663451400,,0,1550.0,4
1448,1663451400,572.0,7,,0
1452,1663451400,127.0,4,125.0,8
1454,1663451400,,0,171.0,12
1456,1663451400,4950.0,2,4628.0,33
1462,1663451400,,0,234.0,6
1464,1663451400,,0,27.0,61
1470,1663451400,1688.0,2,,0
1474,1663451400,2281.0,3,,0
1476,1663451400,5498.0,8,5014.0,2
1478,1663451400,1179.0,1,,0
1511,1663451400,75.0,591,74.0,558
1513,1663451400,1065.0,10000,1066.0,7478
1515,1663451400,184.0,8894,182.0,11734
1517,1663451400,8.0,2095,7.0,2283
1519,1663451400,27.0,4285,26.0,2990
1521,1663451400,56.0,117,55.0,184
1523,1663451400,400.0,617,327.0,92
1539,1663451400,18.0,3043,18.0,1000
1540,1663451400,198.0,3,,0
1550,1663451400,22.0,4,,0
1592,1663451400,2.0,1,,0
1595,1663451400,152.0,2,,0
1597,1663451400,154.0,2,,0
1599,1663451400,6.0,1,,0
1601,1663451400,1738.0,110,1731.0,7317
1603,1663451400,810.0,4345,809.0,8463
1605,1663451400,380.0,2,371.0,1947
1607,1663451400,198.0,21,192.0,2511
1609,1663451400,409.0,10,382.0,37
1611,1663451400,250.0,1,,0
1613,1663451400,2440.0,20,,0
1615,1663451400,11057.0,42,11062.0,1021
1617,1663451400,2743.0,86,2713.0,604
1619,1663451400,1076.0,1980,1056.0,3866
1621,1663451400,,0,477.0,3056
1623,1663451400,,0,275.0,2371
1625,1663451400,344.0,73,,0
1629,1663451400,,0,2061.0,14
1631,1663451400,,0,13700.0,209
1635,1663451400,113.0,13,112.0,20
1637,1663451400,,0,409.0,59
1639,1663451400,617.0,1675,602.0,149
1641,1663451400,,0,1025.0,15
1643,1663451400,1870.0,6,1851.0,2
1645,1663451400,,0,10900.0,14
1656,1663451400,,0,389.0,7251
1658,1663451400,594.0,10,585.0,10
1660,1663451400,1059.0,1251,1050.0,854
1662,1663451400,,0,1960.0,168
1664,1663451400,11500.0,1,11426.0,7
1673,1663451400,,0,111.0,16
1677,1663451400,,0,552.0,120
1683,1663451400,,0,10011.0,1
1694,1663451400,482.0,2,,0
1698,1663451400,,0,1060.0,1
1700,1663451400,,0,2000.0,1
1702,1663451400,,0,10401.0,1
1704,1663451400,10996.0,1,10610.0,121
1712,1663451400,11439.0,8,11344.0,2
1718,1663451400,299.0,3,,0
1725,1663451400,1250.0,1,1207.0,7
1727,1663451400,,0,678.0,1
1729,1663451400,,0,863.0,1
1731,1663451400,2018.0,8,2007.0,7
1733,1663451400,103.0,9,100.0,1
1734,1663451400,6.0,2,5.0,52
1735,1663451400,90.0,2,,0
1737,1663451400,39.0,11,39.0,1
1739,1663451400,210.0,2,,0
1741,1663451400,268.0,83,267.0,1698
1743,1663451400,297.0,1,219.0,2
1745,1663451400,1630.0,187,1630.0,8978
1747,1663451400,,0,3451.0,4732
1749,1663451400,2304.0,50,2306.0,2318
1751,1663451400,,0,1770.0,2114
1753,1663451400,1442.0,58,1415.0,3035
1755,1663451400,32.0,2,,0
1757,1663451400,,0,80.0,1
1759,1663451400,20.0,112,,0
1761,1663451400,149.0,2255,143.0,404
1763,1663451400,469.0,7,358.0,3
1765,1663451400,446.0,12,427.0,108
1767,1663451400,560.0,8,460.0,10
1769,1663451400,966.0,4,,0
1771,1663451400,,0,401.0,2
1773,1663451400,700.0,1,,0
1775,1663451400,101.0,6310,99.0,10618
1777,1663451400,84.0,10160,83.0,264
1779,1663451400,3.0,98179,2.0,19000
1783,1663451400,45.0,1756,44.0,1162
1791,1663451400,170.0,1,,0
1794,1663451400,283.0,18,,0
1823,1663451400,150.0,150,129.0,3
1831,1663451400,203.0,2,,0
1833,1663451400,209.0,1,,0
1835,1663451400,248.0,3,,0
1837,1663451400,418.0,2,,0
1854,1663451400,25.0,10,,0
1885,1663451400,,0,710.0,3
1887,1663451400,47.0,4,,0
1891,1663451400,189.0,1010,147.0,1
1897,1663451400,188.0,11,,0
1905,1663451400,210.0,14,,0
1907,1663451400,140.0,1,,0
1909,1663451400,823.0,1,,0
1917,1663451400,121.0,6,120.0,2
1919,1663451400,,0,51.0,2
1921,1663451400,61.0,8,,0
1923,1663451400,27.0,1,25.0,19
1925,1663451400,8.0,161,8.0,355
1927,1663451400,60.0,18,,0
1929,1663451400,25.0,23,,0
1931,1663451400,8.0,21,8.0,4
1933,1663451400,125.0,4,,0
1935,1663451400,,0,3.0,14
1939,1663451400,7.0,1003,6.0,3032
1941,1663451400,8.0,2003,,0
1944,1663451400,28.0,2,30.0,3
1949,1663451400,,0,205.0,2
1951,1663451400,35.0,4,33.0,15
1953,1663451400,200.0,2,,0
1955,1663451400,142.0,78,136.0,22
1959,1663451400,,0,9775.0,2
1963,1663451400,51.0,31,,0
1965,1663451400,60.0,1,40.0,14
1971,1663451400,42.0,8,41.0,3
1973,1663451400,,0,27.0,140
1975,1663451400,38.0,127,40.0,200
1978,1663451400,65.0,1,,0
1985,1663451400,52.0,15,,0
1987,1663451400,24.0,763,24.0,12658
1993,1663451400,2.0,1982,,0
2003,1663451400,73.0,42,76.0,13
2007,1663451400,64.0,6,,0
2011,1663451400,,0,501.0,4
2015,1663451400,287.0,8,,0
2064,1663451400,6120.0,1,,0
2084,1663451400,1764.0,1,,0
2102,1663451400,86.0,1,85.0,11
2108,1663451400,57.0,2,,0
2114,1663451400,146.0,117,141.0,10
2116,1663451400,172.0,2,,0
2120,1663451400,,0,48.0,10
2126,1663451400,84.0,2,,0
2132,1663451400,63.0,1,,0
2134,1663451400,,0,67.0,54
2136,1663451400,296.0,1,,0
2140,1663451400,,0,84.0,1
2142,1663451400,102.0,5,102.0,1
2152,1663451400,615.0,3,551.0,1
2171,1663451400,,0,25.0,200
2217,1663451400,4399.0,6,4005.0,2
2301,1663451400,717.0,450,,0
2307,1663451400,200.0,2,200.0,1
2309,1663451400,150.0,23,141.0,4
2313,1663451400,73.0,1,51.0,39
2315,1663451400,332.0,99,349.0,1
2325,1663451400,450.0,2,,0
2347,1663451400,55.0,6,,0
2349,1663451400,166.0,1540,160.0,307
2351,1663451400,192.0,289,187.0,40
2353,1663451400,,0,456.0,6977
2355,1663451400,92.0,84,,0
2357,1663451400,88.0,1194,86.0,6956
2359,1663451400,731.0,4501,715.0,20398
2361,1663451400,1983.0,3437,1955.0,851
2363,1663451400,12470.0,26,12460.0,5099
2366,1663451400,65509.0,1,,0
2368,1663451400,795000.0,1,,0
2428,1663451400,8.0,41,,0
2430,1663451400,153.0,13,,0
2434,1663451400,10249.0,2806,10057.0,3069
2436,1663451400,216.0,1020,203.0,138
2440,1663451400,2117.0,375,2100.0,84
2442,1663451400,1633.0,739,1632.0,989
2444,1663451400,553.0,1105,537.0,128
2446,1663451400,299.0,14,,0
2448,1663451400,276.0,11,,0
2450,1663451400,,0,3650.0,6
2452,1663451400,550.0,101,510.0,3
2460,1663451400,393.0,1,,0
2472,1663451400,91.0,1,,0
2481,1663451400,1400.0,826,1389.0,25
2483,1663451400,,0,1515.0,7
2485,1663451400,1399.0,24,1392.0,900
2487,1663451400,1900.0,2,1650.0,3
2489,1663451400,,0,2010.0,13
2491,1663451400,2185.0,30,2167.0,8
2493,1663451400,2161.0,1,2075.0,38
2495,1663451400,2610.0,4,2568.0,33
2497,1663451400,3798.0,1,3836.0,5
2499,1663451400,5023.0,679,5026.0,692
2501,1663451400,6249.0,145,6049.0,1564
2503,1663451400,7600.0,70,7405.0,1650
2507,1663451400,2626.0,7162,2601.0,36
2509,1663451400,3730.0,23000,,0
2550,1663451400,704.0,569,693.0,687
2552,1663451400,600.0,2717,582.0,212
2568,1663451400,1003.0,1,,0
2570,1663451400,1780.0,1,1763.0,1
2572,1663451400,11477.0,1,11499.0,205
2581,1663451400,1046426.0,2,1034316.0,5
2583,1663451400,,0,13686.0,1
2593,1663451400,45581.0,2,,0
2607,1663451400,,0,37930.0,1
2623,1663451400,,0,40150.0,1
2625,1663451400,41321.0,1,,0
2629,1663451400,41900.0,1,36065.0,1
2643,1663451400,16758.0,1,,0
2653,1663451400,55008.0,1,,0
2657,1663451400,373810.0,1,346005.0,1
2659,1663451400,45393.0,1,43000.0,1
2663,1663451400,,0,53233.0,2
2665,1663451400,,0,79710.0,1
2866,1663451400,179.0,89,,0
2878,1663451400,,0,70.0,7
2890,1663451400,,0,820.0,2
2912,1663451400,,0,811.0,1
2942,1663451400,447.0,2,,0
2961,1663451400,92.0,5,,0
2970,1663451400,,0,350.0,58
2998,1663451400,3943.0,453,3890.0,1320
3000,1663451400,9749.0,589,9694.0,1041
3002,1663451400,4140.0,5284,,0
3004,1663451400,9972.0,1229,9863.0,1214
3008,1663451400,377.0,21,349.0,56
3016,1663451400,2060.0,50,1924.0,760
3018,1663451400,1377.0,6,1349.0,343
3024,1663451400,12568.0,4460,12415.0,28
3026,1663451400,9549.0,27,9505.0,3539
3028,1663451400,,0,6000.0,4
3030,1663451400,3291.0,1,,0
3032,1663451400,480.0,106,421.0,1
3034,1663451400,,0,233.0,20
3040,1663451400,85.0,278,81.0,6
3042,1663451400,,0,51.0,1
3049,1663451400,3927.0,152,3926.0,1385
3051,1663451400,9619.0,7,9554.0,282
3053,1663451400,9356.0,2,,0
3054,1663451400,,0,26283.0,6
3095,1663451400,,0,123.0,1
3105,1663451400,750.0,115,697.0,2
3122,1663451400,,0,32600.0,1
3125,1663451400,970.0,2,,0
3138,1663451400,155.0,1368,150.0,2680
3140,1663451400,163183.0,2,158576.0,1
3142,1663451400,314.0,2010,,0
3144,1663451400,429.0,561,415.0,450
3159,1663451400,,0,2399.0,2
3162,1663451400,55.0,1,,0
3183,1663451400,,0,410.0,2
3188,1663451400,181.0,1,,0
3200,1663451400,13678.0,2,10501.0,2
3202,1663451400,37659.0,2,37678.0,17
3204,1663451400,,0,148932.0,24
3211,1663451400,103.0,2,,0
3228,1663451400,,0,5000.0,1
3239,1663451400,,0,100.0,62
3325,1663451400,,0,587.0,409
3339,1663451400,,0,990.0,1
3341,1663451400,,0,50.0,1
3343,1663451400,,0,55.0,3
3347,1663451400,276.0,1,,0
3353,1663451400,750.0,2,,0
3379,1663451400,790.0,1,,0
3389,1663451400,23584.0,2,23500.0,1
3398,1663451400,2821.0,132,,0
3404,1663451400,4000.0,2,,0
3420,1663451400,176.0,110,140.0,897
3430,1663451400,,0,1627.0,6
3438,1663451400,1278.0,30,,0
3448,1663451400,,0,3340.0,1
3470,1663451400,7529.0,82,7529.0,82
3476,1663451400,,0,38134.0,2
3478,1663451400,,0,37555.0,1
3485,1663451400,587000.0,1,,0
3749,1663451400,37358.0,3,34605.0,3
3751,1663451400,48875.0,3,47160.0,5
3755,1663451400,40408.0,1,40408.0,1
3787,1663451400,,0,5.0,1
3831,1663451400,,0,20000.0,1
3832,1663451400,,0,33182.0,1
3834,1663451400,,0,24708.0,1
3835,1663451400,,0,1500.0,2
3837,1663451400,968.0,1,1000.0,1
3838,1663451400,1171.0,2,,0
3853,1663451400,798.0,2266,733.0,28
4087,1663451400,161263.0,10,161042.0,45
4089,1663451400,,0,10912.0,1
4091,1663451400,72500.0,3,71079.0,13
4093,1663451400,49083.0,7,47331.0,8
4095,1663451400,,0,5599.0,7
4097,1663451400,,0,5914.0,5
4099,1663451400,,0,60900.0,1
4101,1663451400,72246.0,4,71005.0,2
4103,1663451400,48054.0,2,47294.0,8
4105,1663451400,5761.0,1,,0
4107,1663451400,,0,103307.0,1
4121,1663451400,3389.0,4,,0
4125,1663451400,352.0,1,,0
4127,1663451400,1095.0,1,1032.0,1
4129,1663451400,,0,1386.0,1
4131,1663451400,7436.0,2,7189.0,11
4151,1663451400,1766398.0,8,1753949.0,7
4153,1663451400,54419.0,14,52500.0,1
4156,1663451400,3500.0,4,2500.0,1
4166,1663451400,700.0,1,,0
4170,1663451400,22465.0,2,22465.0,1
4207,1663451400,385027.0,3,359191.0,4
4298,1663451400,352.0,6,,0
4300,1663451400,499.0,2,,0
4304,1663451400,19998.0,10,,0
4306,1663451400,2659.0,8,,0
4308,1663451400,2000.0,2,1990.0,4
4310,1663451400,3668.0,2,4080.0,2
4385,1663451400,,0,30.0,1
4409,1663451400,,0,2.0,1
4419,1663451400,,0,1153.0,1
4440,1663451400,503.0,1,,0
4456,1663451400,171.0,2,,0
4522,1663451400,807.0,1,,0
4527,1663451400,35.0,3,,0
4537,1663451400,422.0,1,,0
4542,1663451400,7.0,3022,8.0,1
4546,1663451400,1000.0,1,,0
4548,1663451400,1499.0,3,,0
4551,1663451400,941.0,3,,0
4585,1663451400,161111.0,2,161112.0,51
4587,1663451400,60600.0,1,59235.0,16
4668,1663451400,246.0,1,,0
4675,1663451400,61089.0,12,59033.0,12
4694,1663451400,86.0,2000,,0
4695,1663451400,82.0,617,,0
4696,1663451400,7.0,3200,6.0,21233
4697,1663451400,,0,80.0,111
4698,1663451400,82.0,3001,79.0,30
4699,1663451400,8.0,32020,7.0,13059
4708,1663451400,,0,44000.0,2
4710,1663451400,115123.0,3,102411.0,1
4712,1663451400,4288825.0,3,4222702.0,3
4714,1663451400,3061525.0,5,3009912.0,2
4732,1663451400,59139.0,1,,0
4736,1663451400,,0,2212121.0,3
4738,1663451400,385549.0,2,378367.0,3
4740,1663451400,,0,76.0,2431
4749,1663451400,203583.0,2,,0
4751,1663451400,215123.0,1,,0
4753,1663451400,,0,124497.0,2
4755,1663451400,190000.0,2,185601.0,4
4759,1663451400,290000.0,1,288295.0,1
4798,1663451400,,0,172.0,949
4803,1663451400,1098.0,250,,0
4819,1663451400,4.0,76,,0
4820,1663451400,8.0,50,,0
4822,1663451400,,0,40.0,51
4823,1663451400,,0,136.0,1805
4827,1663451400,672.0,2,,0
4850,1663451400,,0,2350.0,20
4884,1663451400,,0,246000.0,11
4890,1663451400,,0,1116909.0,11
4896,1663451400,,0,670000.0,11
4902,1663451400,,0,861864.0,11
4932,1663451400,,0,20705.0,1
4956,1663451400,,0,60862.0,1
4974,1663451400,,0,164299.0,1
5075,1663451400,5650.0,1,5609.0,1304
5096,1663451400,2.0,14884,,0
5098,1663451400,1.0,99,,0
5100,1663451400,19.0,214,10.0,48
5281,1663451400,,0,100.0,1
5283,1663451400,,0,10.0,11
5284,1663451400,2.0,1,2.0,5
5285,1663451400,1.0,1,,0
5286,1663451400,3.0,2,3.0,1
5287,1663451400,,0,61.0,16
5288,1663451400,,0,1403.0,109
5289,1663451400,33422.0,1,33189.0,44
5290,1663451400,,0,101.0,6
